Store,Date,Year,Quarter,Month,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,Is_Holiday,Size,Total_Markdown,Has_Markdown,Size_Category
8,2012-04-27,2012,2,4,879448.25,70.34,3.814,5440.25,1.5,2.2,15.6,3302.44,False,155078,8761.99,True,Between 150k and 200k
8,2012-05-04,2012,2,5,937232.09,73.96,3.749,12807.63,,260.55,3338.11,2197.51,False,155078,18603.799999999996,True,Between 150k and 200k
8,2012-05-11,2012,2,5,920128.89,64.96,3.688,10852.45,,3.82,1425.65,2545.79,False,155078,14827.71,True,Between 150k and 200k
8,2012-05-18,2012,2,5,913922.01,64.16,3.63,7288.06,,24.25,585.14,4836.15,False,155078,12733.6,True,Between 150k and 200k
8,2012-05-25,2012,2,5,895157.4400000001,76.11,3.561,2989.94,,651.09,1056.01,10189.75,False,155078,14886.79,True,Between 150k and 200k
8,2012-06-01,2012,2,6,921161.2,78.31,3.501,11578.32,41.6,58.17,1319.45,2044.72,False,155078,15042.26,True,Between 150k and 200k
8,2012-06-08,2012,2,6,928820.0,74.28,3.452,8721.82,252.8,30.45,679.89,5160.31,False,155078,14845.27,True,Between 150k and 200k
8,2012-06-15,2012,2,6,916918.7,77.14,3.393,8583.02,265.7,151.05,1184.4,5675.58,False,155078,15859.75,True,Between 150k and 200k
8,2012-06-22,2012,2,6,899449.65,78.85,3.346,5146.44,124.95,2.97,1409.95,3956.16,False,155078,10640.47,True,Between 150k and 200k
8,2012-06-29,2012,2,6,878298.22,84.47,3.286,8467.23,199.75,,492.34,5529.08,False,155078,14688.4,True,Between 150k and 200k
8,2012-07-06,2012,3,7,936205.5,81.24,3.227,10526.01,157.93,182.17,3068.98,4059.99,False,155078,17995.08,True,Between 150k and 200k
8,2012-07-13,2012,3,7,890488.01,78.46,3.256,10278.48,129.2,24.0,1750.15,2057.71,False,155078,14239.54,True,Between 150k and 200k
8,2012-07-20,2012,3,7,888834.07,79.94,3.311,6764.94,164.8,13.02,390.77,58068.14,False,155078,65401.67,True,Between 150k and 200k
8,2012-07-27,2012,3,7,838227.52,81.71,3.407,6382.88,80.6,3.55,2242.95,4403.2,False,155078,13113.18,True,Between 150k and 200k
8,2012-08-03,2012,3,8,897076.73,85.06,3.417,12755.02,88.2,17.83,4783.44,4865.74,False,155078,22510.230000000003,True,Between 150k and 200k
8,2012-08-10,2012,3,8,930745.6900000001,83.74,3.494,11811.65,26.0,59.03,2215.73,2801.89,False,155078,16914.3,True,Between 150k and 200k
8,2012-08-17,2012,3,8,896613.19,81.21,3.571,3224.14,21.02,4.26,1066.29,5044.43,False,155078,9360.14,True,Between 150k and 200k
8,2012-08-24,2012,3,8,936373.65,73.77,3.62,3822.14,6.4,4.2,763.09,3570.91,False,155078,8166.74,True,Between 150k and 200k
8,2012-08-31,2012,3,8,976137.73,75.33,3.638,10297.42,21.6,17.16,3952.93,3198.02,False,155078,17487.13,True,Between 150k and 200k
8,2012-09-07,2012,3,9,932160.37,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,True,155078,15595.339999999998,True,Between 150k and 200k
8,2012-09-14,2012,3,9,883569.38,67.21,3.717,4678.98,,12.29,1130.96,5427.34,False,155078,11249.57,True,Between 150k and 200k
8,2012-09-21,2012,3,9,857796.45,66.96,3.721,3913.12,5.73,2.28,,6984.96,False,155078,10906.09,True,Between 150k and 200k
8,2012-09-28,2012,3,9,884724.41,71.1,3.666,5518.65,1.91,0.55,1103.02,2049.02,False,155078,8673.15,True,Between 150k and 200k
8,2012-10-05,2012,4,10,976436.02,61.41,3.617,3709.42,,20.04,1332.17,2156.75,False,155078,7218.38,True,Between 150k and 200k
8,2012-10-12,2012,4,10,927511.99,55.03,3.601,757.39,,7.5,186.45,4830.34,False,155078,5781.68,True,Between 150k and 200k
8,2012-10-19,2012,4,10,900309.75,62.99,3.594,1260.59,,6.5,280.98,3531.83,False,155078,5079.9,True,Between 150k and 200k
8,2012-10-26,2012,4,10,891671.4400000001,64.74,3.506,2679.05,20.38,6.0,384.25,1691.31,False,155078,4780.99,True,Between 150k and 200k
9,2010-02-05,2010,1,2,549505.55,38.01,2.572,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-02-12,2010,1,2,552677.48,37.08,2.548,,,,,,True,125833,0.0,False,Between 100k and 150k
9,2010-02-19,2010,1,2,511327.9,43.06,2.514,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-02-26,2010,1,2,473773.27,43.83,2.561,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-03-05,2010,1,3,507297.88,48.43,2.625,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-03-12,2010,1,3,494145.8,55.76,2.667,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-03-19,2010,1,3,485744.61,53.15,2.72,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-03-26,2010,1,3,484946.56,51.8,2.732,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-04-02,2010,2,4,545206.32,65.21,2.719,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-04-09,2010,2,4,529384.3099999999,64.95,2.77,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-04-16,2010,2,4,485764.32,66.09,2.808,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-04-23,2010,2,4,488683.57,61.26,2.795,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-04-30,2010,2,4,491723.42,66.07,2.78,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-05-07,2010,2,5,526128.61,68.58,2.835,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-05-14,2010,2,5,492792.8,70.53,2.854,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-05-21,2010,2,5,506274.94,71.5,2.826,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-05-28,2010,2,5,558143.53,77.12,2.759,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-06-04,2010,2,6,586061.46,79.65,2.705,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-06-11,2010,2,6,522715.68,83.75,2.668,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-06-18,2010,2,6,513073.87,82.99,2.637,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-06-25,2010,2,6,509263.28,85.02,2.653,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-07-02,2010,3,7,528832.54,78.55,2.669,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-07-09,2010,3,7,485389.14999999997,78.51,2.642,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-07-16,2010,3,7,474030.51,82.93,2.623,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-07-23,2010,3,7,462676.5,84.49,2.608,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-07-30,2010,3,7,468675.19,79.83,2.64,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-08-06,2010,3,8,522815.45,87.09,2.627,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-08-13,2010,3,8,481897.98000000004,86.85,2.692,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-08-20,2010,3,8,499325.38,86.3,2.664,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-08-27,2010,3,8,506789.66,84.01,2.619,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-09-03,2010,3,9,511049.06,82.47,2.577,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-09-10,2010,3,9,484835.2,77.7,2.565,,,,,,True,125833,0.0,False,Between 100k and 150k
9,2010-09-17,2010,3,9,463448.58999999997,81.19,2.582,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-09-24,2010,3,9,452905.22,77.15,2.624,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-10-01,2010,4,10,495692.19,69.08,2.603,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-10-08,2010,4,10,505069.21,65.35,2.633,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-10-15,2010,4,10,454769.68,67.36,2.72,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-10-22,2010,4,10,466322.76,69.99,2.725,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-10-29,2010,4,10,508801.61,64.43,2.716,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-11-05,2010,4,11,517869.97,58.69,2.689,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-11-12,2010,4,11,520846.68,61.59,2.728,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-11-19,2010,4,11,519823.3,49.96,2.771,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-11-26,2010,4,11,768070.53,60.18,2.735,,,,,,True,125833,0.0,False,Between 100k and 150k
9,2010-12-03,2010,4,12,578164.82,49.89,2.708,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-12-10,2010,4,12,618121.82,46.1,2.843,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-12-17,2010,4,12,685243.2,49.7,2.869,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-12-24,2010,4,12,873347.5499999999,50.93,2.886,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2010-12-31,2010,4,12,459770.85,45.92,2.943,,,,,,True,125833,0.0,False,Between 100k and 150k
9,2011-01-07,2011,1,1,490981.78,41.82,2.976,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-01-14,2011,1,1,458086.69,36.43,2.983,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-01-21,2011,1,1,454021.69,44.72,3.016,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-01-28,2011,1,1,463561.48,43.9,3.01,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-02-04,2011,1,2,544612.28,31.82,2.989,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-02-11,2011,1,2,555279.02,34.13,3.022,,,,,,True,125833,0.0,False,Between 100k and 150k
9,2011-02-18,2011,1,2,610985.56,58.5,3.045,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-02-25,2011,1,2,513107.2,59.01,3.065,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-03-04,2011,1,3,542016.18,60.67,3.288,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-03-11,2011,1,3,517783.5,54.75,3.459,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-03-18,2011,1,3,515226.11,63.82,3.488,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-03-25,2011,1,3,497488.39999999997,68.79,3.473,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-04-01,2011,2,4,520962.14,56.12,3.524,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-04-08,2011,2,4,561625.92,71.4,3.622,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-04-15,2011,2,4,528420.28,71.9,3.743,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-04-22,2011,2,4,549502.11,72.35,3.807,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-04-29,2011,2,4,532226.2,70.85,3.81,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-05-06,2011,2,5,545251.1,62.2,3.906,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-05-13,2011,2,5,539126.0,77.66,3.899,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-05-20,2011,2,5,518266.9,70.49,3.907,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-05-27,2011,2,5,553834.04,80.42,3.786,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-06-03,2011,2,6,587004.29,85.8,3.699,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-06-10,2011,2,6,550076.3200000001,85.81,3.648,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-06-17,2011,2,6,558671.14,89.15,3.637,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-06-24,2011,2,6,538745.9299999999,86.74,3.594,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-07-01,2011,3,7,537064.03,89.14,3.524,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-07-08,2011,3,7,535983.13,89.04,3.48,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-07-15,2011,3,7,512834.04000000004,90.45,3.575,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-07-22,2011,3,7,491449.94,89.08,3.651,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-07-29,2011,3,7,471449.98000000004,91.1,3.682,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-08-05,2011,3,8,554879.67,91.52,3.684,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-08-12,2011,3,8,520284.79,91.63,3.638,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-08-19,2011,3,8,540819.44,85.8,3.554,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-08-26,2011,3,8,542663.53,88.95,3.523,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-09-02,2011,3,9,544643.33,89.33,3.533,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-09-09,2011,3,9,528784.86,75.65,3.546,,,,,,True,125833,0.0,False,Between 100k and 150k
9,2011-09-16,2011,3,9,500274.03,77.95,3.526,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-09-23,2011,3,9,506743.78,74.42,3.467,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-09-30,2011,3,9,508567.04,78.45,3.355,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-10-07,2011,4,10,553836.98,72.62,3.285,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-10-14,2011,4,10,529515.66,67.27,3.274,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-10-21,2011,4,10,557075.21,65.46,3.353,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-10-28,2011,4,10,548527.49,63.96,3.372,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-11-04,2011,4,11,597855.0700000001,54.46,3.332,,,,,,False,125833,0.0,False,Between 100k and 150k
9,2011-11-11,2011,4,11,594574.12,58.28,3.297,3235.06,1645.11,63.15,1580.98,2209.21,False,125833,8733.509999999998,True,Between 100k and 150k
9,2011-11-18,2011,4,11,542414.27,58.8,3.308,3648.4,2.63,21.12,1639.62,3623.62,False,125833,8935.39,True,Between 100k and 150k
9,2011-11-25,2011,4,11,814753.5,54.32,3.236,121.57,,44061.13,247.83,8294.47,True,125833,52725.0,True,Between 100k and 150k
9,2011-12-02,2011,4,12,613115.21,46.84,3.172,1237.88,,1330.53,643.78,8323.51,False,125833,11535.7,True,Between 100k and 150k
9,2011-12-09,2011,4,12,630327.28,37.65,3.158,3075.89,,248.8,822.69,7585.2,False,125833,11732.58,True,Between 100k and 150k
9,2011-12-16,2011,4,12,705557.97,47.31,3.159,2755.9,,136.48,384.78,2240.49,False,125833,5517.65,True,Between 100k and 150k
9,2011-12-23,2011,4,12,905324.68,44.43,3.112,719.14,0.24,318.75,17.72,2357.19,False,125833,3413.04,True,Between 100k and 150k
9,2011-12-30,2011,4,12,549788.36,43.41,3.129,2155.73,14481.63,44.07,237.84,3699.24,True,125833,20618.510000000002,True,Between 100k and 150k
9,2012-01-06,2012,1,1,519585.67,47.54,3.157,3597.08,6203.76,11.2,3743.55,1912.75,False,125833,15468.34,True,Between 100k and 150k
9,2012-01-13,2012,1,1,474964.6,42.44,3.261,4731.1,2959.36,,129.27,3416.48,False,125833,11236.210000000001,True,Between 100k and 150k
9,2012-01-20,2012,1,1,480130.04000000004,51.56,3.268,910.51,234.36,,117.08,6081.04,False,125833,7342.99,True,Between 100k and 150k
9,2012-01-27,2012,1,1,482451.21,49.38,3.29,489.19,283.85,,22.5,2888.79,False,125833,3684.33,True,Between 100k and 150k
9,2012-02-03,2012,1,2,549967.89,54.43,3.36,19289.22,527.14,4.46,9955.21,3428.92,False,125833,33204.95,True,Between 100k and 150k
9,2012-02-10,2012,1,2,609736.12,44.03,3.409,5619.8,1595.17,1.71,4740.66,4494.14,True,125833,16451.48,True,Between 100k and 150k
9,2012-02-17,2012,1,2,658965.05,43.81,3.51,4572.81,5448.91,6.0,945.06,7589.85,False,125833,18562.63,True,Between 100k and 150k
9,2012-02-24,2012,1,2,563578.79,53.67,3.555,3801.98,4010.13,1.0,586.06,7315.09,False,125833,15714.26,True,Between 100k and 150k
9,2012-03-02,2012,1,3,619498.28,57.2,3.63,6268.15,154.97,,3557.17,1878.44,False,125833,11858.730000000001,True,Between 100k and 150k
9,2012-03-09,2012,1,3,574955.95,54.03,3.669,3923.2,96.52,17.36,990.11,2755.72,False,125833,7782.91,True,Between 100k and 150k
9,2012-03-16,2012,1,3,550373.57,59.94,3.734,1913.05,1.8,7.33,436.67,14026.36,False,125833,16385.21,True,Between 100k and 150k
9,2012-03-23,2012,1,3,550791.32,58.79,3.787,1681.15,1.8,0.68,414.45,466.42,False,125833,2564.5,True,Between 100k and 150k
9,2012-03-30,2012,1,3,574985.37,67.87,3.845,3669.95,15.98,,69.02,2049.16,False,125833,5804.11,True,Between 100k and 150k
9,2012-04-06,2012,2,4,677885.99,68.83,3.891,4876.77,,10.0,1201.8,8545.16,False,125833,14633.73,True,Between 100k and 150k
9,2012-04-13,2012,2,4,578539.86,69.19,3.891,4939.14,856.32,,290.87,807.0,False,125833,6893.33,True,Between 100k and 150k
9,2012-04-20,2012,2,4,542819.03,68.04,3.877,910.31,121.25,2.0,265.55,1146.34,False,125833,2445.45,True,Between 100k and 150k
9,2012-04-27,2012,2,4,550414.99,73.07,3.814,409.76,,0.4,7.88,7179.53,False,125833,7597.57,True,Between 100k and 150k
9,2012-05-04,2012,2,5,586289.08,78.98,3.749,5917.56,,68.0,969.06,647.76,False,125833,7602.380000000001,True,Between 100k and 150k
9,2012-05-11,2012,2,5,592572.3,70.94,3.688,4727.8,,1.04,356.78,1077.81,False,125833,6163.43,True,Between 100k and 150k
9,2012-05-18,2012,2,5,571463.93,69.52,3.63,1926.92,,0.24,426.51,2968.78,False,125833,5322.450000000001,True,Between 100k and 150k
9,2012-05-25,2012,2,5,547226.0,79.69,3.561,1574.27,,361.83,81.12,5286.38,False,125833,7303.6,True,Between 100k and 150k
9,2012-06-01,2012,2,6,583648.59,80.26,3.501,2542.14,35.6,76.8,374.37,3413.57,False,125833,6442.48,True,Between 100k and 150k
9,2012-06-08,2012,2,6,582525.42,78.91,3.452,3564.15,142.2,0.3,81.26,5518.29,False,125833,9306.2,True,Between 100k and 150k
9,2012-06-15,2012,2,6,564606.1,82.21,3.393,3296.23,176.4,50.03,780.78,4209.82,False,125833,8513.26,True,Between 100k and 150k
9,2012-06-22,2012,2,6,562173.12,81.05,3.346,2886.26,3.8,,1270.8,4545.91,False,125833,8706.77,True,Between 100k and 150k
9,2012-06-29,2012,2,6,544770.7,87.18,3.286,2073.16,120.0,,31.75,2792.7,False,125833,5017.61,True,Between 100k and 150k
9,2012-07-06,2012,3,7,578790.36,84.15,3.227,3165.17,87.2,8.08,1642.41,2096.86,False,125833,6999.719999999999,True,Between 100k and 150k
9,2012-07-13,2012,3,7,536537.64,82.39,3.256,3031.81,,2.02,47.76,4554.39,False,125833,7635.9800000000005,True,Between 100k and 150k
9,2012-07-20,2012,3,7,513991.57,83.39,3.311,1107.97,0.5,5.85,862.28,1986.24,False,125833,3962.84,True,Between 100k and 150k
9,2012-07-27,2012,3,7,495951.0,86.41,3.407,1042.73,8.0,1.66,1129.2,2929.43,False,125833,5111.02,True,Between 100k and 150k
9,2012-08-03,2012,3,8,533887.54,90.23,3.417,11864.5,61.0,0.22,1659.09,2176.37,False,125833,15761.18,True,Between 100k and 150k
9,2012-08-10,2012,3,8,538713.47,88.66,3.494,3180.78,,1.4,2112.03,2314.58,False,125833,7608.790000000001,True,Between 100k and 150k
9,2012-08-17,2012,3,8,535153.47,86.37,3.571,975.91,,3.0,325.68,670.48,False,125833,1975.07,True,Between 100k and 150k
9,2012-08-24,2012,3,8,572887.78,77.9,3.62,1524.71,,1.8,501.16,4241.59,False,125833,6269.26,True,Between 100k and 150k
9,2012-08-31,2012,3,8,576879.15,80.71,3.638,5758.14,,17.6,2828.89,1884.13,False,125833,10488.760000000002,True,Between 100k and 150k
9,2012-09-07,2012,3,9,565812.29,87.93,3.73,4837.99,,22.74,602.8,1377.59,True,125833,6841.12,True,Between 100k and 150k
9,2012-09-14,2012,3,9,523427.35,73.55,3.717,2640.68,,10.75,385.53,4276.03,False,125833,7312.99,True,Between 100k and 150k
9,2012-09-21,2012,3,9,533756.88,69.92,3.721,1887.95,1.91,,273.53,4626.19,False,125833,6789.58,True,Between 100k and 150k
9,2012-09-28,2012,3,9,516361.06,76.8,3.666,1699.68,1.91,0.55,190.38,1819.15,False,125833,3711.67,True,Between 100k and 150k
9,2012-10-05,2012,4,10,606755.3,66.61,3.617,2657.57,,3.01,1107.79,1560.55,False,125833,5328.92,True,Between 100k and 150k
9,2012-10-12,2012,4,10,558464.8,60.09,3.601,520.41,,6.01,,2839.84,False,125833,3366.26,True,Between 100k and 150k
9,2012-10-19,2012,4,10,542009.46,68.01,3.594,545.72,,8.0,28.94,3098.87,False,125833,3681.5299999999997,True,Between 100k and 150k
9,2012-10-26,2012,4,10,549731.49,69.52,3.506,512.23,3.0,8.0,,1666.38,False,125833,2189.61,True,Between 100k and 150k
10,2010-02-05,2010,1,2,2193048.75,54.34,2.962,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-02-12,2010,1,2,2176028.52,49.96,2.828,,,,,,True,126512,0.0,False,Between 100k and 150k
10,2010-02-19,2010,1,2,2113432.58,58.22,2.915,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-02-26,2010,1,2,2006774.96,52.77,2.825,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-03-05,2010,1,3,1987090.09,55.92,2.877,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-03-12,2010,1,3,1941346.13,52.33,3.034,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-03-19,2010,1,3,1946875.06,61.46,3.054,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-03-26,2010,1,3,1893532.46,60.05,2.98,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-04-02,2010,2,4,2138651.97,63.66,3.086,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-04-09,2010,2,4,2041069.3699999999,65.29,3.004,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-04-16,2010,2,4,1826241.44,69.74,3.109,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-04-23,2010,2,4,1829521.83,66.42,3.05,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-04-30,2010,2,4,1790694.59,69.76,3.105,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-05-07,2010,2,5,1921432.16,71.06,3.127,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-05-14,2010,2,5,1808056.41,73.88,3.145,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-05-21,2010,2,5,1847613.58,78.32,3.12,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-05-28,2010,2,5,1904618.17,76.67,3.058,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-06-04,2010,2,6,1931406.28,82.82,2.941,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-06-11,2010,2,6,1827521.71,89.67,3.057,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-06-18,2010,2,6,1837636.24,83.49,2.935,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-06-25,2010,2,6,1768172.31,90.32,3.084,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-07-02,2010,3,7,1845893.87,92.89,2.978,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-07-09,2010,3,7,1769793.3699999999,91.03,3.1,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-07-16,2010,3,7,1828052.47,91.8,2.971,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-07-23,2010,3,7,1831676.03,88.44,3.112,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-07-30,2010,3,7,1832664.03,85.03,3.017,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-08-06,2010,3,8,1949236.09,86.13,3.123,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-08-13,2010,3,8,1962996.7,88.37,3.049,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-08-20,2010,3,8,1983190.56,89.88,3.041,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-08-27,2010,3,8,1727565.42,84.99,3.022,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-09-03,2010,3,9,1766331.45,83.8,3.087,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-09-10,2010,3,9,1720530.23,84.04,2.961,,,,,,True,126512,0.0,False,Between 100k and 150k
10,2010-09-17,2010,3,9,1716755.78,85.52,3.028,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-09-24,2010,3,9,1655036.75,85.75,2.939,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-10-01,2010,4,10,1645892.97,86.01,3.001,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-10-08,2010,4,10,1772192.42,77.04,2.924,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-10-15,2010,4,10,1703850.25,75.48,3.08,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-10-22,2010,4,10,1740234.06,68.12,3.014,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-10-29,2010,4,10,1741308.56,68.76,3.13,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-11-05,2010,4,11,1832211.96,71.04,3.009,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-11-12,2010,4,11,1895901.59,61.24,3.13,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-11-19,2010,4,11,1949177.13,58.83,3.047,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-11-26,2010,4,11,2939946.38,55.33,3.162,,,,,,True,126512,0.0,False,Between 100k and 150k
10,2010-12-03,2010,4,12,2251206.64,51.17,3.041,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-12-10,2010,4,12,2411790.21,60.51,3.091,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-12-17,2010,4,12,2811646.85,59.15,3.125,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-12-24,2010,4,12,3749057.69,57.06,3.236,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2010-12-31,2010,4,12,1707298.1400000001,49.67,3.148,,,,,,True,126512,0.0,False,Between 100k and 150k
10,2011-01-07,2011,1,1,1714309.9,43.43,3.287,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2011-01-14,2011,1,1,1710803.59,49.98,3.312,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2011-01-21,2011,1,1,1677556.18,56.75,3.336,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2011-01-28,2011,1,1,1715769.05,53.03,3.231,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2011-02-04,2011,1,2,1968045.91,44.88,3.348,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2011-02-11,2011,1,2,2115408.31,51.51,3.381,,,,,,True,126512,0.0,False,Between 100k and 150k
10,2011-02-18,2011,1,2,2106934.55,61.77,3.43,,,,,,False,126512,0.0,False,Between 100k and 150k
10,2011-02-25,2011,1,2,1967996.71,53.59,3.398,,,,,,False,126512,0.0,False,Between 100k and 150k
